Villarreal,Barcelona,35,Villarreal,2009-2010,1ª,1,4
Xerez,Almeria,35,Xerez,2009-2010,1ª,2,1
Espanyol,Valencia,35,Espanyol,2009-2010,1ª,0,2
Dptivo. Coruña,Zaragoza,35,Dptivo. Coruña,2009-2010,1ª,0,1
Real Madrid,Osasuna,35,Real Madrid,2009-2010,1ª,3,2
Ath. Bilbao,Mallorca,35,Ath. Bilbao,2009-2010,1ª,1,3
Getafe,Sporting Gijon,36,Getafe,2009-2010,1ª,1,1
At. Madrid,Valladolid,36,At. Madrid,2009-2010,1ª,3,1
Rac. Santander,Sevilla,36,Rac. Santander,2009-2010,1ª,1,5
Barcelona,Tenerife,36,Barcelona,2009-2010,1ª,4,1
Almeria,Villarreal,36,Almeria,2009-2010,1ª,4,2
Valencia,Xerez,36,Valencia,2009-2010,1ª,3,1
Zaragoza,Espanyol,36,Zaragoza,2009-2010,1ª,1,0
Osasuna,Dptivo. Coruña,36,Osasuna,2009-2010,1ª,3,1
Mallorca,Real Madrid,36,Mallorca,2009-2010,1ª,1,4
Ath. Bilbao,Malaga,36,Ath. Bilbao,2009-2010,1ª,1,1
Getafe,Malaga,37,Getafe,2009-2010,1ª,2,1
Sporting Gijon,At. Madrid,37,Sporting Gijon,2009-2010,1ª,1,1
Valladolid,Rac. Santander,37,Valladolid,2009-2010,1ª,2,1
Sevilla,Barcelona,37,Sevilla,2009-2010,1ª,2,3
Tenerife,Almeria,37,Tenerife,2009-2010,1ª,2,2
Villarreal,Valencia,37,Villarreal,2009-2010,1ª,2,0
Xerez,Zaragoza,37,Xerez,2009-2010,1ª,3,2
Espanyol,Osasuna,37,Espanyol,2009-2010,1ª,2,1
Dptivo. Coruña,Mallorca,37,Dptivo. Coruña,2009-2010,1ª,1,0
Real Madrid,Ath. Bilbao,37,Real Madrid,2009-2010,1ª,5,1
At. Madrid,Getafe,38,At. Madrid,2009-2010,1ª,0,3
Rac. Santander,Sporting Gijon,38,Rac. Santander,2009-2010,1ª,2,0
Barcelona,Valladolid,38,Barcelona,2009-2010,1ª,4,0
Almeria,Sevilla,38,Almeria,2009-2010,1ª,2,3
Valencia,Tenerife,38,Valencia,2009-2010,1ª,1,0
Zaragoza,Villarreal,38,Zaragoza,2009-2010,1ª,3,3
Osasuna,Xerez,38,Osasuna,2009-2010,1ª,1,1
Mallorca,Espanyol,38,Mallorca,2009-2010,1ª,2,0
Ath. Bilbao,Dptivo. Coruña,38,Ath. Bilbao,2009-2010,1ª,2,0
Malaga,Real Madrid,38,Malaga,2009-2010,1ª,1,1
Murcia,Gimn. Tarragona,1,Murcia,2009-2010,2ª,0,1
Las Palmas,Real Sociedad,1,Las Palmas,2009-2010,2ª,1,1
Elche,Huesca,1,Elche,2009-2010,2ª,0,2
Celta,Numancia,1,Celta,2009-2010,2ª,1,2
Cadiz,Salamanca,1,Cadiz,2009-2010,2ª,0,1
Villarreal B,Levante,1,Villarreal B,2009-2010,2ª,2,2
Betis,Cordoba,1,Betis,2009-2010,2ª,3,0
Castellon,Hercules,1,Castellon,2009-2010,2ª,0,0
Real Union,Rec. Huelva,1,Real Union,2009-2010,2ª,0,1
Rayo Vallecano,Albacete,1,Rayo Vallecano,2009-2010,2ª,3,0
Girona,Cartagena,1,Girona,2009-2010,2ª,0,1
Gimn. Tarragona,Girona,2,Gimn. Tarragona,2009-2010,2ª,1,1
Real Sociedad,Murcia,2,Real Sociedad,2009-2010,2ª,0,0
Huesca,Las Palmas,2,Huesca,2009-2010,2ª,1,1
Numancia,Elche,2,Numancia,2009-2010,2ª,4,1
Salamanca,Celta,2,Salamanca,2009-2010,2ª,1,1
Levante,Cadiz,2,Levante,2009-2010,2ª,1,1
Cordoba,Villarreal B,2,Cordoba,2009-2010,2ª,3,1
Hercules,Betis,2,Hercules,2009-2010,2ª,3,2
Rec. Huelva,Castellon,2,Rec. Huelva,2009-2010,2ª,2,0
Albacete,Real Union,2,Albacete,2009-2010,2ª,1,0
Cartagena,Rayo Vallecano,2,Cartagena,2009-2010,2ª,2,0
Gimn. Tarragona,Real Sociedad,3,Gimn. Tarragona,2009-2010,2ª,1,2
Murcia,Huesca,3,Murcia,2009-2010,2ª,1,1
Las Palmas,Numancia,3,Las Palmas,2009-2010,2ª,1,0
Elche,Salamanca,3,Elche,2009-2010,2ª,2,2
Celta,Levante,3,Celta,2009-2010,2ª,1,1
Cadiz,Cordoba,3,Cadiz,2009-2010,2ª,0,0
Villarreal B,Hercules,3,Villarreal B,2009-2010,2ª,1,0
Betis,Rec. Huelva,3,Betis,2009-2010,2ª,3,0
Castellon,Albacete,3,Castellon,2009-2010,2ª,3,5
Real Union,Cartagena,3,Real Union,2009-2010,2ª,1,1
Girona,Rayo Vallecano,3,Girona,2009-2010,2ª,1,1
Real Sociedad,Girona,4,Real Sociedad,2009-2010,2ª,2,2
Huesca,Gimn. Tarragona,4,Huesca,2009-2010,2ª,0,1
Numancia,Murcia,4,Numancia,2009-2010,2ª,1,1
Salamanca,Las Palmas,4,Salamanca,2009-2010,2ª,0,1
Levante,Elche,4,Levante,2009-2010,2ª,2,1
Cordoba,Celta,4,Cordoba,2009-2010,2ª,1,0
Hercules,Cadiz,4,Hercules,2009-2010,2ª,1,0
Rec. Huelva,Villarreal B,4,Rec. Huelva,2009-2010,2ª,2,1
Albacete,Betis,4,Albacete,2009-2010,2ª,1,3
Cartagena,Castellon,4,Cartagena,2009-2010,2ª,2,1
Rayo Vallecano,Real Union,4,Rayo Vallecano,2009-2010,2ª,2,0
Real Sociedad,Huesca,5,Real Sociedad,2009-2010,2ª,2,0
Gimn. Tarragona,Numancia,5,Gimn. Tarragona,2009-2010,2ª,0,1
Murcia,Salamanca,5,Murcia,2009-2010,2ª,2,2
Las Palmas,Levante,5,Las Palmas,2009-2010,2ª,0,1
Elche,Cordoba,5,Elche,2009-2010,2ª,3,0
Celta,Hercules,5,Celta,2009-2010,2ª,0,1
Cadiz,Rec. Huelva,5,Cadiz,2009-2010,2ª,1,0
Villarreal B,Albacete,5,Villarreal B,2009-2010,2ª,2,2
Betis,Cartagena,5,Betis,2009-2010,2ª,0,0
Castellon,Rayo Vallecano,5,Castellon,2009-2010,2ª,1,3
Girona,Real Union,5,Girona,2009-2010,2ª,0,2
Huesca,Girona,6,Huesca,2009-2010,2ª,2,2
Numancia,Real Sociedad,6,Numancia,2009-2010,2ª,1,3
Salamanca,Gimn. Tarragona,6,Salamanca,2009-2010,2ª,1,0
Levante,Murcia,6,Levante,2009-2010,2ª,2,2
Cordoba,Las Palmas,6,Cordoba,2009-2010,2ª,1,0
Hercules,Elche,6,Hercules,2009-2010,2ª,3,0
Rec. Huelva,Celta,6,Rec. Huelva,2009-2010,2ª,1,2
Albacete,Cadiz,6,Albacete,2009-2010,2ª,0,1
Cartagena,Villarreal B,6,Cartagena,2009-2010,2ª,0,0
Rayo Vallecano,Betis,6,Rayo Vallecano,2009-2010,2ª,2,2
Real Union,Castellon,6,Real Union,2009-2010,2ª,3,1
Huesca,Numancia,7,Huesca,2009-2010,2ª,0,0
Real Sociedad,Salamanca,7,Real Sociedad,2009-2010,2ª,2,0
Gimn. Tarragona,Levante,7,Gimn. Tarragona,2009-2010,2ª,1,0
Murcia,Cordoba,7,Murcia,2009-2010,2ª,1,1
Las Palmas,Hercules,7,Las Palmas,2009-2010,2ª,0,0
Elche,Rec. Huelva,7,Elche,2009-2010,2ª,3,2
Celta,Albacete,7,Celta,2009-2010,2ª,1,1
Cadiz,Cartagena,7,Cadiz,2009-2010,2ª,1,3
Villarreal B,Rayo Vallecano,7,Villarreal B,2009-2010,2ª,0,2
Betis,Real Union,7,Betis,2009-2010,2ª,1,1
Girona,Castellon,7,Girona,2009-2010,2ª,1,0
Numancia,Girona,8,Numancia,2009-2010,2ª,3,1
Salamanca,Huesca,8,Salamanca,2009-2010,2ª,2,1
Levante,Real Sociedad,8,Levante,2009-2010,2ª,1,0
Cordoba,Gimn. Tarragona,8,Cordoba,2009-2010,2ª,1,1
Hercules,Murcia,8,Hercules,2009-2010,2ª,1,1
Rec. Huelva,Las Palmas,8,Rec. Huelva,2009-2010,2ª,2,0
Albacete,Elche,8,Albacete,2009-2010,2ª,2,2
Cartagena,Celta,8,Cartagena,2009-2010,2ª,1,1
Rayo Vallecano,Cadiz,8,Rayo Vallecano,2009-2010,2ª,2,2
Real Union,Villarreal B,8,Real Union,2009-2010,2ª,0,1
Castellon,Betis,8,Castellon,2009-2010,2ª,1,0
Numancia,Salamanca,9,Numancia,2009-2010,2ª,1,1
Huesca,Levante,9,Huesca,2009-2010,2ª,0,0
Real Sociedad,Cordoba,9,Real Sociedad,2009-2010,2ª,1,0
Gimn. Tarragona,Hercules,9,Gimn. Tarragona,2009-2010,2ª,1,1
Murcia,Rec. Huelva,9,Murcia,2009-2010,2ª,0,1
Las Palmas,Albacete,9,Las Palmas,2009-2010,2ª,4,0
Elche,Cartagena,9,Elche,2009-2010,2ª,1,1
Celta,Rayo Vallecano,9,Celta,2009-2010,2ª,0,0
Cadiz,Real Union,9,Cadiz,2009-2010,2ª,2,1
Villarreal B,Castellon,9,Villarreal B,2009-2010,2ª,3,1
Girona,Betis,9,Girona,2009-2010,2ª,0,2
Salamanca,Girona,10,Salamanca,2009-2010,2ª,0,1
Levante,Numancia,10,Levante,2009-2010,2ª,3,1
Cordoba,Huesca,10,Cordoba,2009-2010,2ª,2,1
Hercules,Real Sociedad,10,Hercules,2009-2010,2ª,5,1
Rec. Huelva,Gimn. Tarragona,10,Rec. Huelva,2009-2010,2ª,0,1
Albacete,Murcia,10,Albacete,2009-2010,2ª,3,2
Cartagena,Las Palmas,10,Cartagena,2009-2010,2ª,4,1
Rayo Vallecano,Elche,10,Rayo Vallecano,2009-2010,2ª,0,1
Real Union,Celta,10,Real Union,2009-2010,2ª,2,0
Castellon,Cadiz,10,Castellon,2009-2010,2ª,4,1
Betis,Villarreal B,10,Betis,2009-2010,2ª,4,0
Salamanca,Levante,11,Salamanca,2009-2010,2ª,3,2
Numancia,Cordoba,11,Numancia,2009-2010,2ª,2,2
Huesca,Hercules,11,Huesca,2009-2010,2ª,1,0
Real Sociedad,Rec. Huelva,11,Real Sociedad,2009-2010,2ª,1,0
Gimn. Tarragona,Albacete,11,Gimn. Tarragona,2009-2010,2ª,1,3
Murcia,Cartagena,11,Murcia,2009-2010,2ª,1,4
Las Palmas,Rayo Vallecano,11,Las Palmas,2009-2010,2ª,2,1
Elche,Real Union,11,Elche,2009-2010,2ª,2,1
Celta,Castellon,11,Celta,2009-2010,2ª,2,1
Cadiz,Betis,11,Cadiz,2009-2010,2ª,2,2
Girona,Villarreal B,11,Girona,2009-2010,2ª,3,1
Levante,Girona,12,Levante,2009-2010,2ª,3,2
Cordoba,Salamanca,12,Cordoba,2009-2010,2ª,2,0
Hercules,Numancia,12,Hercules,2009-2010,2ª,1,0
Rec. Huelva,Huesca,12,Rec. Huelva,2009-2010,2ª,2,0
Albacete,Real Sociedad,12,Albacete,2009-2010,2ª,0,0
Cartagena,Gimn. Tarragona,12,Cartagena,2009-2010,2ª,0,2
Rayo Vallecano,Murcia,12,Rayo Vallecano,2009-2010,2ª,2,0
Real Union,Las Palmas,12,Real Union,2009-2010,2ª,0,0
Castellon,Elche,12,Castellon,2009-2010,2ª,0,2
Betis,Celta,12,Betis,2009-2010,2ª,1,1
Villarreal B,Cadiz,12,Villarreal B,2009-2010,2ª,2,0
Levante,Cordoba,13,Levante,2009-2010,2ª,0,0
Salamanca,Hercules,13,Salamanca,2009-2010,2ª,0,0
Numancia,Rec. Huelva,13,Numancia,2009-2010,2ª,1,1
Huesca,Albacete,13,Huesca,2009-2010,2ª,2,1
Real Sociedad,Cartagena,13,Real Sociedad,2009-2010,2ª,1,0
Gimn. Tarragona,Rayo Vallecano,13,Gimn. Tarragona,2009-2010,2ª,1,1
Murcia,Real Union,13,Murcia,2009-2010,2ª,3,0
Las Palmas,Castellon,13,Las Palmas,2009-2010,2ª,2,2
Elche,Betis,13,Elche,2009-2010,2ª,3,0
Celta,Villarreal B,13,Celta,2009-2010,2ª,0,2
Girona,Cadiz,13,Girona,2009-2010,2ª,4,0
Cordoba,Girona,14,Cordoba,2009-2010,2ª,2,2
Hercules,Levante,14,Hercules,2009-2010,2ª,2,1
Rec. Huelva,Salamanca,14,Rec. Huelva,2009-2010,2ª,0,2
Albacete,Numancia,14,Albacete,2009-2010,2ª,2,3
Cartagena,Huesca,14,Cartagena,2009-2010,2ª,1,0
Rayo Vallecano,Real Sociedad,14,Rayo Vallecano,2009-2010,2ª,3,3
Real Union,Gimn. Tarragona,14,Real Union,2009-2010,2ª,1,0
Castellon,Murcia,14,Castellon,2009-2010,2ª,2,1
Betis,Las Palmas,14,Betis,2009-2010,2ª,1,0
Villarreal B,Elche,14,Villarreal B,2009-2010,2ª,2,2
Cadiz,Celta,14,Cadiz,2009-2010,2ª,3,1
Cordoba,Hercules,15,Cordoba,2009-2010,2ª,1,1
Levante,Rec. Huelva,15,Levante,2009-2010,2ª,1,1
Salamanca,Albacete,15,Salamanca,2009-2010,2ª,3,2
Numancia,Cartagena,15,Numancia,2009-2010,2ª,2,1
Huesca,Rayo Vallecano,15,Huesca,2009-2010,2ª,2,1
Real Sociedad,Real Union,15,Real Sociedad,2009-2010,2ª,4,1
Gimn. Tarragona,Castellon,15,Gimn. Tarragona,2009-2010,2ª,2,1
Murcia,Betis,15,Murcia,2009-2010,2ª,2,0
Las Palmas,Villarreal B,15,Las Palmas,2009-2010,2ª,0,0
Elche,Cadiz,15,Elche,2009-2010,2ª,1,1
Girona,Celta,15,Girona,2009-2010,2ª,1,2
Hercules,Girona,16,Hercules,2009-2010,2ª,2,0
Rec. Huelva,Cordoba,16,Rec. Huelva,2009-2010,2ª,0,0
Albacete,Levante,16,Albacete,2009-2010,2ª,1,0
Cartagena,Salamanca,16,Cartagena,2009-2010,2ª,3,4
Rayo Vallecano,Numancia,16,Rayo Vallecano,2009-2010,2ª,4,1
Real Union,Huesca,16,Real Union,2009-2010,2ª,1,1
Castellon,Real Sociedad,16,Castellon,2009-2010,2ª,0,1
Betis,Gimn. Tarragona,16,Betis,2009-2010,2ª,3,0
Villarreal B,Murcia,16,Villarreal B,2009-2010,2ª,2,1
Cadiz,Las Palmas,16,Cadiz,2009-2010,2ª,0,0
Celta,Elche,16,Celta,2009-2010,2ª,2,1
Hercules,Rec. Huelva,17,Hercules,2009-2010,2ª,2,0
Cordoba,Albacete,17,Cordoba,2009-2010,2ª,0,2
Levante,Cartagena,17,Levante,2009-2010,2ª,1,2
Salamanca,Rayo Vallecano,17,Salamanca,2009-2010,2ª,0,1
Numancia,Real Union,17,Numancia,2009-2010,2ª,1,0
Huesca,Castellon,17,Huesca,2009-2010,2ª,2,0
Real Sociedad,Betis,17,Real Sociedad,2009-2010,2ª,2,0
Gimn. Tarragona,Villarreal B,17,Gimn. Tarragona,2009-2010,2ª,2,1
Murcia,Cadiz,17,Murcia,2009-2010,2ª,2,2
Las Palmas,Celta,17,Las Palmas,2009-2010,2ª,1,1
Girona,Elche,17,Girona,2009-2010,2ª,3,2
Rec. Huelva,Girona,18,Rec. Huelva,2009-2010,2ª,2,2
Albacete,Hercules,18,Albacete,2009-2010,2ª,1,2
Cartagena,Cordoba,18,Cartagena,2009-2010,2ª,0,0
Rayo Vallecano,Levante,18,Rayo Vallecano,2009-2010,2ª,0,0
Real Union,Salamanca,18,Real Union,2009-2010,2ª,1,1
Castellon,Numancia,18,Castellon,2009-2010,2ª,0,1
Betis,Huesca,18,Betis,2009-2010,2ª,1,1
Villarreal B,Real Sociedad,18,Villarreal B,2009-2010,2ª,1,1
Cadiz,Gimn. Tarragona,18,Cadiz,2009-2010,2ª,0,1
Celta,Murcia,18,Celta,2009-2010,2ª,1,1
Elche,Las Palmas,18,Elche,2009-2010,2ª,2,5
Rec. Huelva,Albacete,19,Rec. Huelva,2009-2010,2ª,0,0
Hercules,Cartagena,19,Hercules,2009-2010,2ª,2,0
Cordoba,Rayo Vallecano,19,Cordoba,2009-2010,2ª,0,0
Levante,Real Union,19,Levante,2009-2010,2ª,1,0
Salamanca,Castellon,19,Salamanca,2009-2010,2ª,1,1
Numancia,Betis,19,Numancia,2009-2010,2ª,3,0
Huesca,Villarreal B,19,Huesca,2009-2010,2ª,0,1
Real Sociedad,Cadiz,19,Real Sociedad,2009-2010,2ª,4,1
Gimn. Tarragona,Celta,19,Gimn. Tarragona,2009-2010,2ª,0,2
Murcia,Elche,19,Murcia,2009-2010,2ª,0,2
Girona,Las Palmas,19,Girona,2009-2010,2ª,0,2
Girona,Albacete,20,Girona,2009-2010,2ª,2,2
Cartagena,Rec. Huelva,20,Cartagena,2009-2010,2ª,1,0
Rayo Vallecano,Hercules,20,Rayo Vallecano,2009-2010,2ª,4,4
Real Union,Cordoba,20,Real Union,2009-2010,2ª,2,3
Castellon,Levante,20,Castellon,2009-2010,2ª,0,0
Betis,Salamanca,20,Betis,2009-2010,2ª,1,0
Villarreal B,Numancia,20,Villarreal B,2009-2010,2ª,1,0
Cadiz,Huesca,20,Cadiz,2009-2010,2ª,0,0
Celta,Real Sociedad,20,Celta,2009-2010,2ª,0,1
Elche,Gimn. Tarragona,20,Elche,2009-2010,2ª,2,2
Las Palmas,Murcia,20,Las Palmas,2009-2010,2ª,0,3
Albacete,Cartagena,21,Albacete,2009-2010,2ª,0,0
Rec. Huelva,Rayo Vallecano,21,Rec. Huelva,2009-2010,2ª,2,0
Hercules,Real Union,21,Hercules,2009-2010,2ª,1,0
Cordoba,Castellon,21,Cordoba,2009-2010,2ª,0,0
Levante,Betis,21,Levante,2009-2010,2ª,1,0
Salamanca,Villarreal B,21,Salamanca,2009-2010,2ª,2,4
Numancia,Cadiz,21,Numancia,2009-2010,2ª,1,3
Huesca,Celta,21,Huesca,2009-2010,2ª,1,1
Real Sociedad,Elche,21,Real Sociedad,2009-2010,2ª,0,1
Gimn. Tarragona,Las Palmas,21,Gimn. Tarragona,2009-2010,2ª,2,1
Murcia,Girona,21,Murcia,2009-2010,2ª,0,0
Gimn. Tarragona,Murcia,22,Gimn. Tarragona,2009-2010,2ª,2,3
Real Sociedad,Las Palmas,22,Real Sociedad,2009-2010,2ª,2,2
Huesca,Elche,22,Huesca,2009-2010,2ª,0,0
Numancia,Celta,22,Numancia,2009-2010,2ª,0,0
Salamanca,Cadiz,22,Salamanca,2009-2010,2ª,1,1
Levante,Villarreal B,22,Levante,2009-2010,2ª,2,1
Cordoba,Betis,22,Cordoba,2009-2010,2ª,0,1
Hercules,Castellon,22,Hercules,2009-2010,2ª,1,2
Rec. Huelva,Real Union,22,Rec. Huelva,2009-2010,2ª,0,0
Albacete,Rayo Vallecano,22,Albacete,2009-2010,2ª,2,2
Cartagena,Girona,22,Cartagena,2009-2010,2ª,4,1
Girona,Gimn. Tarragona,23,Girona,2009-2010,2ª,0,2
Murcia,Real Sociedad,23,Murcia,2009-2010,2ª,1,1
Las Palmas,Huesca,23,Las Palmas,2009-2010,2ª,0,0
Elche,Numancia,23,Elche,2009-2010,2ª,0,1
Celta,Salamanca,23,Celta,2009-2010,2ª,0,0
Cadiz,Levante,23,Cadiz,2009-2010,2ª,2,4
Villarreal B,Cordoba,23,Villarreal B,2009-2010,2ª,4,0
Betis,Hercules,23,Betis,2009-2010,2ª,1,1
Castellon,Rec. Huelva,23,Castellon,2009-2010,2ª,0,0
Real Union,Albacete,23,Real Union,2009-2010,2ª,2,1
Rayo Vallecano,Cartagena,23,Rayo Vallecano,2009-2010,2ª,2,3
Real Sociedad,Gimn. Tarragona,24,Real Sociedad,2009-2010,2ª,1,0
Huesca,Murcia,24,Huesca,2009-2010,2ª,1,0
Numancia,Las Palmas,24,Numancia,2009-2010,2ª,3,1
Salamanca,Elche,24,Salamanca,2009-2010,2ª,0,1
Levante,Celta,24,Levante,2009-2010,2ª,1,0
Cordoba,Cadiz,24,Cordoba,2009-2010,2ª,1,0
Hercules,Villarreal B,24,Hercules,2009-2010,2ª,4,2
Rec. Huelva,Betis,24,Rec. Huelva,2009-2010,2ª,1,1
Albacete,Castellon,24,Albacete,2009-2010,2ª,1,1
Cartagena,Real Union,24,Cartagena,2009-2010,2ª,1,0
Rayo Vallecano,Girona,24,Rayo Vallecano,2009-2010,2ª,0,3
Girona,Real Sociedad,25,Girona,2009-2010,2ª,1,0
Gimn. Tarragona,Huesca,25,Gimn. Tarragona,2009-2010,2ª,0,1
Murcia,Numancia,25,Murcia,2009-2010,2ª,1,0
Las Palmas,Salamanca,25,Las Palmas,2009-2010,2ª,2,2
Elche,Levante,25,Elche,2009-2010,2ª,0,0
Celta,Cordoba,25,Celta,2009-2010,2ª,1,0
Cadiz,Hercules,25,Cadiz,2009-2010,2ª,2,2
Villarreal B,Rec. Huelva,25,Villarreal B,2009-2010,2ª,1,1
Betis,Albacete,25,Betis,2009-2010,2ª,0,0
Castellon,Cartagena,25,Castellon,2009-2010,2ª,2,2
Real Union,Rayo Vallecano,25,Real Union,2009-2010,2ª,2,1
Huesca,Real Sociedad,26,Huesca,2009-2010,2ª,1,1
Numancia,Gimn. Tarragona,26,Numancia,2009-2010,2ª,1,1
Salamanca,Murcia,26,Salamanca,2009-2010,2ª,0,2
Levante,Las Palmas,26,Levante,2009-2010,2ª,1,1
Cordoba,Elche,26,Cordoba,2009-2010,2ª,2,0
Hercules,Celta,26,Hercules,2009-2010,2ª,1,0
Rec. Huelva,Cadiz,26,Rec. Huelva,2009-2010,2ª,2,1
Albacete,Villarreal B,26,Albacete,2009-2010,2ª,1,1
Cartagena,Betis,26,Cartagena,2009-2010,2ª,1,2
Rayo Vallecano,Castellon,26,Rayo Vallecano,2009-2010,2ª,3,0
Real Union,Girona,26,Real Union,2009-2010,2ª,1,1
Girona,Huesca,27,Girona,2009-2010,2ª,2,0
Real Sociedad,Numancia,27,Real Sociedad,2009-2010,2ª,2,1
Gimn. Tarragona,Salamanca,27,Gimn. Tarragona,2009-2010,2ª,1,2
Murcia,Levante,27,Murcia,2009-2010,2ª,1,1
Las Palmas,Cordoba,27,Las Palmas,2009-2010,2ª,1,0
Elche,Hercules,27,Elche,2009-2010,2ª,2,0
Celta,Rec. Huelva,27,Celta,2009-2010,2ª,1,1
Cadiz,Albacete,27,Cadiz,2009-2010,2ª,4,3
Villarreal B,Cartagena,27,Villarreal B,2009-2010,2ª,0,0
Betis,Rayo Vallecano,27,Betis,2009-2010,2ª,3,1
Castellon,Real Union,27,Castellon,2009-2010,2ª,1,1
Numancia,Huesca,28,Numancia,2009-2010,2ª,1,0
Salamanca,Real Sociedad,28,Salamanca,2009-2010,2ª,0,0
Levante,Gimn. Tarragona,28,Levante,2009-2010,2ª,6,1
Cordoba,Murcia,28,Cordoba,2009-2010,2ª,0,1
Hercules,Las Palmas,28,Hercules,2009-2010,2ª,0,1
Rec. Huelva,Elche,28,Rec. Huelva,2009-2010,2ª,2,1
Albacete,Celta,28,Albacete,2009-2010,2ª,0,2
Cartagena,Cadiz,28,Cartagena,2009-2010,2ª,4,1
Rayo Vallecano,Villarreal B,28,Rayo Vallecano,2009-2010,2ª,0,2
Real Union,Betis,28,Real Union,2009-2010,2ª,1,3
Castellon,Girona,28,Castellon,2009-2010,2ª,0,1
Girona,Numancia,29,Girona,2009-2010,2ª,0,0
Huesca,Salamanca,29,Huesca,2009-2010,2ª,2,0
Real Sociedad,Levante,29,Real Sociedad,2009-2010,2ª,3,1
Gimn. Tarragona,Cordoba,29,Gimn. Tarragona,2009-2010,2ª,0,2
Murcia,Hercules,29,Murcia,2009-2010,2ª,0,0
Las Palmas,Rec. Huelva,29,Las Palmas,2009-2010,2ª,1,1
Elche,Albacete,29,Elche,2009-2010,2ª,2,1
Celta,Cartagena,29,Celta,2009-2010,2ª,1,0
Cadiz,Rayo Vallecano,29,Cadiz,2009-2010,2ª,1,1
Villarreal B,Real Union,29,Villarreal B,2009-2010,2ª,3,1
Betis,Castellon,29,Betis,2009-2010,2ª,2,0
Salamanca,Numancia,30,Salamanca,2009-2010,2ª,1,3
Levante,Huesca,30,Levante,2009-2010,2ª,1,1
Cordoba,Real Sociedad,30,Cordoba,2009-2010,2ª,2,0
Hercules,Gimn. Tarragona,30,Hercules,2009-2010,2ª,0,1
Rec. Huelva,Murcia,30,Rec. Huelva,2009-2010,2ª,0,2
Albacete,Las Palmas,30,Albacete,2009-2010,2ª,3,2
Cartagena,Elche,30,Cartagena,2009-2010,2ª,0,2
Rayo Vallecano,Celta,30,Rayo Vallecano,2009-2010,2ª,1,2
Real Union,Cadiz,30,Real Union,2009-2010,2ª,0,0
Castellon,Villarreal B,30,Castellon,2009-2010,2ª,3,2
Betis,Girona,30,Betis,2009-2010,2ª,0,1
Girona,Salamanca,31,Girona,2009-2010,2ª,1,0
Numancia,Levante,31,Numancia,2009-2010,2ª,0,1
Huesca,Cordoba,31,Huesca,2009-2010,2ª,0,0
Real Sociedad,Hercules,31,Real Sociedad,2009-2010,2ª,1,0
Gimn. Tarragona,Rec. Huelva,31,Gimn. Tarragona,2009-2010,2ª,1,1
Murcia,Albacete,31,Murcia,2009-2010,2ª,0,2
Las Palmas,Cartagena,31,Las Palmas,2009-2010,2ª,0,1
Elche,Rayo Vallecano,31,Elche,2009-2010,2ª,2,2
Celta,Real Union,31,Celta,2009-2010,2ª,0,1
Cadiz,Castellon,31,Cadiz,2009-2010,2ª,1,0
Villarreal B,Betis,31,Villarreal B,2009-2010,2ª,2,2
Levante,Salamanca,32,Levante,2009-2010,2ª,2,0
Cordoba,Numancia,32,Cordoba,2009-2010,2ª,2,1
Hercules,Huesca,32,Hercules,2009-2010,2ª,0,2
Rec. Huelva,Real Sociedad,32,Rec. Huelva,2009-2010,2ª,2,0
Albacete,Gimn. Tarragona,32,Albacete,2009-2010,2ª,1,1
Cartagena,Murcia,32,Cartagena,2009-2010,2ª,3,2
Rayo Vallecano,Las Palmas,32,Rayo Vallecano,2009-2010,2ª,3,2
Real Union,Elche,32,Real Union,2009-2010,2ª,0,3
Castellon,Celta,32,Castellon,2009-2010,2ª,2,1
Betis,Cadiz,32,Betis,2009-2010,2ª,4,0
Villarreal B,Girona,32,Villarreal B,2009-2010,2ª,2,0
Girona,Levante,33,Girona,2009-2010,2ª,0,4
Salamanca,Cordoba,33,Salamanca,2009-2010,2ª,1,0
Numancia,Hercules,33,Numancia,2009-2010,2ª,1,1
Huesca,Rec. Huelva,33,Huesca,2009-2010,2ª,1,2
Real Sociedad,Albacete,33,Real Sociedad,2009-2010,2ª,0,0
Gimn. Tarragona,Cartagena,33,Gimn. Tarragona,2009-2010,2ª,3,2
Murcia,Rayo Vallecano,33,Murcia,2009-2010,2ª,0,3
Las Palmas,Real Union,33,Las Palmas,2009-2010,2ª,2,1
Elche,Castellon,33,Elche,2009-2010,2ª,2,0
Celta,Betis,33,Celta,2009-2010,2ª,1,1
Cadiz,Villarreal B,33,Cadiz,2009-2010,2ª,0,0
Cordoba,Levante,34,Cordoba,2009-2010,2ª,2,1
Hercules,Salamanca,34,Hercules,2009-2010,2ª,4,0
Rec. Huelva,Numancia,34,Rec. Huelva,2009-2010,2ª,1,3
Albacete,Huesca,34,Albacete,2009-2010,2ª,0,0
Cartagena,Real Sociedad,34,Cartagena,2009-2010,2ª,1,1
Rayo Vallecano,Gimn. Tarragona,34,Rayo Vallecano,2009-2010,2ª,2,3
Real Union,Murcia,34,Real Union,2009-2010,2ª,2,0
Castellon,Las Palmas,34,Castellon,2009-2010,2ª,2,0
Betis,Elche,34,Betis,2009-2010,2ª,0,3
Villarreal B,Celta,34,Villarreal B,2009-2010,2ª,1,0
Cadiz,Girona,34,Cadiz,2009-2010,2ª,2,0
Girona,Cordoba,35,Girona,2009-2010,2ª,2,1
